"Povpreène meseène bruto plaèe (EUR) po skupinah poklicev (SKP-08) in spolu, Slovenija, letno"

"POKLIC";"SPOL";"MERITVE";"LETO";Povpreène meseène bruto plaèe (EUR, SKP-08)
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2011";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2012";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2013";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2014";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2015";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2016";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2017";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2018";-
"751 Predelovalci/predelovalke živil ipd.";"Ženske";"Povpreèje";"2019";1213
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2011";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2012";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2013";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2014";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2015";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2016";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2017";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2018";-
"7511 Mesarji/mesarke ipd.";"Moški";"Povpreèje";"2019";1312
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2011";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2012";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2013";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2014";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2015";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2016";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2017";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2018";-
"7511 Mesarji/mesarke ipd.";"Ženske";"Povpreèje";"2019";1197
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2011";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2012";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2013";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2014";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2015";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2016";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2017";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2018";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Moški";"Povpreèje";"2019";1315
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2011";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2012";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2013";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2014";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2015";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2016";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2017";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2018";-
"7512 Peki/pekinje, slašèièarji/slašèièarke ipd.";"Ženske";"Povpreèje";"2019";1194
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2011";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2012";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2013";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2014";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2015";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2016";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2017";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2018";-
"7513 Predelovalci/predelovalke mleka";"Moški";"Povpreèje";"2019";1460
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2011";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2012";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2013";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2014";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2015";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2016";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2017";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2018";-
"7513 Predelovalci/predelovalke mleka";"Ženske";"Povpreèje";"2019";1366
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2011";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2012";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2013";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2014";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2015";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2016";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2017";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2018";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Moški";"Povpreèje";"2019";1206
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2011";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2012";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2013";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2014";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2015";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2016";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2017";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2018";-
"7514 Predelovalci/predelovalke sadja, zelenjave ipd.";"Ženske";"Povpreèje";"2019";1102
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2011";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2012";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2013";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2014";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2015";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2016";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2017";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2018";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Moški";"Povpreèje";"2019";1508
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2011";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2012";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2013";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2014";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2015";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2016";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2017";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2018";-
"7515 Kontrolorji in ocenjevalci/kontrolorke in ocenjevalke živil ipd.";"Ženske";"Povpreèje";"2019";1524
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2011";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2012";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2013";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2014";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2015";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2016";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2017";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2018";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Moški";"Povpreèje";"2019";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2011";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2012";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2013";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2014";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2015";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2016";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2017";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2018";-
"7516 Predelovalci/predelovalke tobaka ipd.";"Ženske";"Povpreèje";"2019";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2011";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2012";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2013";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2014";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2015";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2016";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2017";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2018";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Moški";"Povpreèje";"2019";1329
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2011";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2012";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2013";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2014";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2015";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2016";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2017";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2018";-
"752 Obdelovalci/obdelovalke lesa, mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2019";1209
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2011";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2012";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2013";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2014";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2015";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2016";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2017";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2018";-
"7521 Obdelovalci/obdelovalke lesa";"Moški";"Povpreèje";"2019";1312
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2011";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2012";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2013";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2014";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2015";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2016";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2017";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2018";-
"7521 Obdelovalci/obdelovalke lesa";"Ženske";"Povpreèje";"2019";1188
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2011";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2012";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2013";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2014";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2015";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2016";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2017";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2018";-
"7522 Mizarji/mizarke ipd.";"Moški";"Povpreèje";"2019";1314
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2011";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2012";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2013";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2014";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2015";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2016";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2017";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2018";-
"7522 Mizarji/mizarke ipd.";"Ženske";"Povpreèje";"2019";1234
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2011";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2012";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2013";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2014";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2015";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2016";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2017";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2018";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Moški";"Povpreèje";"2019";1414
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2011";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2012";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2013";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2014";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2015";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2016";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2017";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2018";-
"7523 Upravljavci/upravljavke lesnoobdelovalnih strojev ipd.";"Ženske";"Povpreèje";"2019";1208
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2011";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2012";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2013";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2014";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2015";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2016";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2017";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2018";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Moški";"Povpreèje";"2019";1329
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2011";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2012";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2013";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2014";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2015";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2016";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2017";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2018";-
"753 Oblaèilni in drugi poklici za neindustrijski naèin dela";"Ženske";"Povpreèje";"2019";1083
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2011";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2012";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2013";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2014";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2015";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2016";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2017";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2018";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Moški";"Povpreèje";"2019";1512
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Ženske";"Povpreèje";"2011";-
"7531 Krojaèi/krojaèice, šiviljci/šivilje, izdelovalci/izdelovalke usnjenih in krznenih oblaèil, klobuèarji/klobuèarke ipd.";"Ženske";"Povpreèje";"2012";-
